film_ref	has_source_tag	source_name	desc_word_count	has_shotlist	is_broadcaster_summary
(filmRef)15145	False		9	False	False
(filmRef)15146	False		9	False	False
(filmRef)15147	False		9	False	False
(filmRef)15148	False		9	False	False
(filmRef)15149	False		9	False	False
(filmRef)1515	False		149	True	False
(filmRef)15150	False		9	False	False
(filmRef)15151	False		9	False	False
(filmRef)15152	False		9	False	False
(filmRef)15153	True	BBC Alba	167	True	False
(filmRef)15154	True	BBC Alba	158	True	False
(filmRef)15155	True	Radio times	52	False	True
(filmRef)15156	True	Radio Times	57	False	True
(filmRef)15157	False		30	False	False
(filmRef)15158	False		30	False	False
(filmRef)15159	False		30	False	False
(filmRef)1516	False		205	True	False
(filmRef)15160	False		30	False	False
(filmRef)15162	True	BBC Alba	89	False	True
(filmRef)15163	True	Radio times	66	False	True
(filmRef)15164	True	Radio times	70	False	True
(filmRef)15165	True	Radio Times	20	False	False
(filmRef)15166	True	Radio Times	20	False	False
(filmRef)15167	True	Radio Times	20	False	False
(filmRef)15168	True	Radio Times	20	False	False
(filmRef)15169	True	Radio Times	20	False	False
(filmRef)1517	False		407	True	False
(filmRef)15170	True	Radio Times	20	False	False
(filmRef)15171	True	BBC Alba	36	False	False
(filmRef)15172	True	BBC Alba	53	False	True
(filmRef)15173	True	BBC Alba	53	False	True
(filmRef)15174	True	BBC Alba	57	False	True
(filmRef)15175	True	BBC Alba	64	False	True
(filmRef)15176	True	BBC Alba	62	False	True
(filmRef)15177	True	Radio times	61	False	True
(filmRef)15178	False		21	False	False
(filmRef)15179	False		35	False	False
(filmRef)1518	False		201	True	False
(filmRef)15180	False		40	False	False
(filmRef)15181	False		34	False	False
(filmRef)15182	False		28	False	False
(filmRef)15183	True	Radio Times	40	False	False
(filmRef)15184	False		19	False	False
(filmRef)15185	False		7	False	False
(filmRef)15186	False		8	False	False
(filmRef)15187	False		10	False	False
(filmRef)15188	False		7	False	False
(filmRef)15189	False		4	False	False
(filmRef)1519	False		319	True	False
(filmRef)15190	False		4	False	False
(filmRef)15191	False		8	False	False
(filmRef)15192	False		6	False	False
(filmRef)15193	False		16	False	False
(filmRef)15194	False		13	False	False
(filmRef)15195	True	BBC Alba	30	False	False
(filmRef)15196	True	BBC Alba	28	False	False
(filmRef)15197	True	BBC Alba	21	False	False
(filmRef)15198	True	BBC Alba	17	False	False
(filmRef)15199	False		9	False	False
(filmRef)1520	False		348	True	False
(filmRef)15200	False		18	False	False
(filmRef)15201	True	BBC Alba	25	False	False
(filmRef)15202	True	BBC Alba	25	False	False
(filmRef)15203	True	BBC Alba	25	False	False
(filmRef)15204	True	BBC Alba	25	False	False
(filmRef)15205	True	BBC Alba	28	False	False
(filmRef)15206	True	BBC Alba	25	False	False
(filmRef)15207	True	BBC Alba	25	False	False
(filmRef)15208	True	BBC Alba	25	False	False
(filmRef)15209	True	BBC Alba	25	False	False
(filmRef)1521	False		335	True	False
(filmRef)15210	True	BBC Alba	25	False	False
(filmRef)15211	True	Radio times	59	False	True
(filmRef)15212	True	Radio times	59	False	True
(filmRef)15213	True	BBC Alba	25	False	False
(filmRef)15214	True	BBC Alba	25	False	False
(filmRef)15215	True	BBC Alba	25	False	False
(filmRef)15216	True	BBC Alba	26	False	False
(filmRef)15217	True	BBC Alba	25	False	False
(filmRef)15218	True	BBC Alba	28	False	False
(filmRef)15219	True	BBC Alba	25	False	False
(filmRef)1522	False		338	True	False
(filmRef)15220	True	BBC Alba	25	False	False
(filmRef)15221	True	BBC Alba	25	False	False
(filmRef)15222	True	BBC Alba	25	False	False
(filmRef)15223	True	Radio times	55	False	True
(filmRef)15224	True	Radio Times	40	False	False
(filmRef)15226	False		24	False	False
(filmRef)15227	False		12	False	False
(filmRef)15228	False		28	False	False
(filmRef)15229	True	BBC Alba	227	True	False
(filmRef)1523	False		270	True	False
(filmRef)15230	False		16	False	False
(filmRef)15231	True	Radio Times	38	False	False
(filmRef)15232	True	Radio times	46	False	False
(filmRef)15233	True	Radio times	66	False	True
(filmRef)15234	True	BBC Alba	25	False	False
(filmRef)15235	True	BBC Alba	25	False	False
(filmRef)15236	True	BBC Alba	22	False	False
(filmRef)15237	True	BBC Alba	27	False	False
(filmRef)15238	True	BBC Alba	25	False	False
(filmRef)15239	True	BBC Alba	22	False	False
(filmRef)1524	False		335	True	False
(filmRef)15240	True	Radio Times	32	False	False
(filmRef)15241	True	Radio Times	25	False	False
(filmRef)15242	True	Radio Times	29	False	False
(filmRef)15243	True	Radio Times	19	False	False
(filmRef)15244	True	Radio Times	19	False	False
(filmRef)15245	True	Radio Times	19	False	False
(filmRef)15246	True	Radio Times	19	False	False
(filmRef)15247	True	Radio Times	28	False	False
(filmRef)15248	True	Radio Times	28	False	False
(filmRef)15249	True	Radio Times	19	False	False
(filmRef)1525	False		284	True	False
(filmRef)15250	True	Radio Times	14	False	False
(filmRef)15251	True	Radio times	55	False	True
(filmRef)15252	True	Radio times	60	False	True
(filmRef)15253	True	BBC Alba	71	False	True
(filmRef)15254	True	BBC Alba	198	True	False
(filmRef)15255	True	BBC Alba	201	True	False
(filmRef)15256	True	BBC Alba	185	True	False
(filmRef)15257	True	BBC Alba	241	True	False
(filmRef)15258	True	BBC Alba	219	True	False
(filmRef)15259	True	Radio times	51	False	True
(filmRef)1526	False		224	True	False
(filmRef)15260	True	Radio times	51	False	True
(filmRef)15261	True	BBC Alba	40	False	False
(filmRef)15262	True	BBC Alba	32	False	False
(filmRef)15263	True	BBC Alba	43	False	False
(filmRef)15264	True	BBC Alba	43	False	False
(filmRef)15265	True	Radio Times	34	False	False
(filmRef)15266	True	Radio Times	33	False	False
(filmRef)15267	True	Radio Times	25	False	False
(filmRef)15268	True	Radio Times	34	False	False
(filmRef)15269	True	Radio Times	24	False	False
(filmRef)1527	False		275	True	False
(filmRef)15270	True	Radio Times	40	False	False
(filmRef)15271	True	BBC Alba	25	False	False
(filmRef)15272	True	BBC Alba	25	False	False
(filmRef)15273	True	BBC Alba	25	False	False
(filmRef)15274	True	BBC Alba	25	False	False
(filmRef)15275	True	BBC Alba	25	False	False
(filmRef)15276	True	BBC Alba	25	False	False
(filmRef)15277	True	BBC Alba	25	False	False
(filmRef)15278	True	BBC Alba	25	False	False
(filmRef)15279	True	BBC Alba	25	False	False
(filmRef)1528	False		375	True	False
(filmRef)15280	False		89	False	False
(filmRef)15281	False		8	False	False
(filmRef)15282	False		8	False	False
(filmRef)15283	False		8	False	False
(filmRef)15284	False		8	False	False
(filmRef)15285	True	BBC Alba	25	False	False
(filmRef)15286	True	BBC Alba	25	False	False
(filmRef)15287	True	BBC Alba	25	False	False
(filmRef)15288	True	BBC Alba	25	False	False
(filmRef)15289	True	BBC Alba	25	False	False
(filmRef)1529	False		231	True	False
(filmRef)15290	False		8	False	False
(filmRef)15291	False		8	False	False
(filmRef)15292	False		8	False	False
(filmRef)15293	False		8	False	False
(filmRef)15294	False		8	False	False
(filmRef)15295	False		8	False	False
(filmRef)15296	False		9	False	False
(filmRef)15297	False		8	False	False
(filmRef)15298	False		8	False	False
(filmRef)15299	False		8	False	False
(filmRef)1530	False		101	True	False
(filmRef)15300	False		8	False	False
(filmRef)15301	False		8	False	False
(filmRef)15302	False		8	False	False
(filmRef)15303	False		8	False	False
(filmRef)15304	True	BBC Alba	64	False	True
(filmRef)15305	True	BBC Alba	201	True	False
(filmRef)15306	False		14	False	False
(filmRef)15307	False		18	False	False
(filmRef)15308	True	Radio Times	38	False	False
(filmRef)15309	False		292	True	False
(filmRef)1531	False		284	True	False
(filmRef)15310	True	BBC Alba	30	False	False
(filmRef)15311	True	BBC Alba	30	False	False
(filmRef)15312	True	Radio times	62	False	True
(filmRef)15313	True	Radio times	65	False	True
(filmRef)15314	True	Radio times	65	False	True
(filmRef)15315	True	Radio times	67	False	True
(filmRef)15316	True	BBC Alba	30	False	False
(filmRef)15317	False		31	False	False
(filmRef)15318	True	Radio times	61	False	True
(filmRef)15319	True	Radio times	48	False	False
(filmRef)1532	False		228	True	False
(filmRef)15320	True	Radio times	47	False	False
(filmRef)15321	False		35	False	False
(filmRef)15322	False		25	False	False
(filmRef)15323	False		31	False	False
(filmRef)15324	False		36	False	False
(filmRef)15325	False		36	False	False
(filmRef)15326	False		26	False	False
(filmRef)15327	False		21	False	False
(filmRef)15328	False		12	False	False
(filmRef)15329	True	BBC Alba	30	False	False
(filmRef)1533	False		101	True	False
(filmRef)15330	True	Radio times	63	False	True
(filmRef)15331	False		7	False	False
(filmRef)15332	True	Radio Times	31	False	False
(filmRef)15333	True	Radio Times	37	False	False
(filmRef)15334	True	Radio Times	46	False	False
(filmRef)15335	True	Radio Times	56	False	True
(filmRef)15336	True	Radio Times	54	False	True
(filmRef)15337	True	Radio Times	48	False	False
(filmRef)15338	True	Radio times	73	False	True
(filmRef)15339	True	BBC Alba	30	False	False
(filmRef)1534	False		66	True	False
(filmRef)15340	True	BBC Alba	30	False	False
(filmRef)15341	True	Radio Times	51	False	True
(filmRef)15342	True	Radio Times	38	False	False
(filmRef)15343	True	BBC Alba	34	False	False
(filmRef)15344	True	BBC Alba	32	False	False
(filmRef)15345	True	Radio times	52	False	True
(filmRef)15346	True	Radio times	43	False	False
(filmRef)15347	True	BBC Alba	129	False	True
(filmRef)15348	True	Radio times	73	False	True
(filmRef)15349	True	Radio times	66	False	True
(filmRef)1535	False		427	True	False
(filmRef)15350	False		17	False	False
(filmRef)15351	False		18	False	False
(filmRef)15352	False		18	False	False
(filmRef)15353	True	Radio times	60	False	True
(filmRef)15354	True	Radio Times	27	False	False
(filmRef)15355	True	Radio Times	59	False	True
(filmRef)15356	True	Radio Times	42	False	False
(filmRef)15357	True	Radio Times	56	False	True
(filmRef)15358	True	Radio Times	32	False	False
(filmRef)15359	True	Radio Times	56	False	True
(filmRef)1536	False		122	True	False
(filmRef)15360	True	BBC Alba	31	False	False
(filmRef)15361	True	BBC Alba	31	False	False
(filmRef)15362	True	BBC Alba	38	False	False
(filmRef)15363	True	BBC Alba	51	False	True
(filmRef)15364	True	BBC Alba	50	False	True
(filmRef)15365	True	BBC Alba	67	False	True
(filmRef)15366	True	BBC Alba	167	True	False
(filmRef)15367	True	Radio times	59	False	True
(filmRef)15368	True	Radio Times	21	False	False
(filmRef)15369	True	Radio Times	29	False	False
(filmRef)1537	False		96	True	False
(filmRef)15370	False		13	False	False
(filmRef)15371	False		13	False	False
(filmRef)15372	True	Radio Times	27	False	False
(filmRef)15373	False		13	False	False
(filmRef)15374	False		15	False	False
(filmRef)15375	False		14	False	False
(filmRef)15376	False		29	False	False
(filmRef)15377	False		27	False	False
(filmRef)15378	False		24	False	False
(filmRef)15379	False		10	False	False
(filmRef)1538	False		412	True	False
(filmRef)15380	False		15	False	False
(filmRef)15381	False		15	False	False
(filmRef)15382	False		19	False	False
(filmRef)15383	False		14	False	False
(filmRef)15384	False		18	False	False
(filmRef)15385	False		17	False	False
(filmRef)15386	False		19	False	False
(filmRef)15387	False		17	False	False
(filmRef)15388	False		17	False	False
(filmRef)15389	False		15	False	False
(filmRef)1539	False		110	True	False
(filmRef)15390	False		17	False	False
(filmRef)15391	False		19	False	False
(filmRef)15392	False		17	False	False
(filmRef)15393	True	BBC Alba	25	False	False
(filmRef)15394	True	BBC Alba	25	False	False
(filmRef)15395	True	BBC Alba	28	False	False
(filmRef)15396	True	BBC Alba	25	False	False
(filmRef)15397	True	BBC Alba	25	False	False
(filmRef)15398	True	BBC Alba	25	False	False
(filmRef)15399	True	BBC Alba	25	False	False
(filmRef)1540	False		332	True	False
(filmRef)15400	True	BBC Alba	29	False	False
(filmRef)15401	True	BBC Alba	25	False	False
(filmRef)15402	True	BBC Alba	25	False	False
(filmRef)15403	True	BBC Alba	25	False	False
(filmRef)15404	True	BBC Alba	25	False	False
(filmRef)15405	True	BBC Alba	25	False	False
(filmRef)15406	True	BBC Alba	25	False	False
(filmRef)15407	True	BBC Alba	25	False	False
(filmRef)15408	True	BBC Alba	25	False	False
(filmRef)15409	True	Radio times	55	False	True
(filmRef)1541	False		35	True	False
(filmRef)15410	True	Radio times	61	False	True
(filmRef)15411	True	Radio times	63	False	True
(filmRef)15412	False		15	False	False
(filmRef)15413	True	BBC Alba	81	False	True
(filmRef)15414	True	Radio times	67	False	True
(filmRef)15415	True	Radio times	64	False	True
(filmRef)15416	True	BBC Alba	29	False	False
(filmRef)15417	True	BBC Alba	29	False	False
(filmRef)15418	True	BBC Alba	28	False	False
(filmRef)15419	True	Radio Times	25	False	False
(filmRef)1542	False		138	True	False
(filmRef)15420	True	Radio Times	25	False	False
(filmRef)15421	True	Radio Times	25	False	False
(filmRef)15422	True	Radio Times	23	False	False
(filmRef)15423	True	Radio Times	24	False	False
(filmRef)15424	True	Radio Times	24	False	False
(filmRef)15425	True	Radio Times	35	False	False
(filmRef)15426	True	Radio Times	43	False	False
(filmRef)15427	True	Radio Times	38	False	False
(filmRef)15428	True	Radio Times	43	False	False
(filmRef)15429	True	Radio times	61	False	True
(filmRef)1543	False		107	True	False
(filmRef)15430	True	Radio times	60	False	True
(filmRef)15431	False		15	False	False
(filmRef)15432	False		16	False	False
(filmRef)15433	False		31	False	False
(filmRef)15434	False		16	False	False
(filmRef)15435	False		16	False	False
(filmRef)15436	False		15	False	False
(filmRef)15437	True	Radio times	39	False	False
(filmRef)15438	True	Radio times	67	False	True
(filmRef)15439	True	Radio Times	33	False	False
(filmRef)1544	False		59	True	False
(filmRef)15440	True	Radio Times	19	False	False
(filmRef)15441	False		26	False	False
(filmRef)15442	False		20	False	False
(filmRef)15443	False		33	False	False
(filmRef)15444	True	BBC Alba	25	False	False
(filmRef)15445	True	BBC Alba	25	False	False
(filmRef)15446	True	BBC Alba	25	False	False
(filmRef)15447	True	BBC Alba	25	False	False
(filmRef)15448	True	BBC Alba	25	False	False
(filmRef)15449	True	BBC Alba	25	False	False
(filmRef)1545	False		119	True	False
(filmRef)15450	True	BBC Alba	25	False	False
(filmRef)15451	True	BBC Alba	25	False	False
(filmRef)15452	True	BBC Alba	25	False	False
(filmRef)15453	True	BBC Alba	25	False	False
(filmRef)15454	True	BBC Alba	25	False	False
(filmRef)15455	True	BBC Alba	25	False	False
(filmRef)15456	True	BBC Alba	25	False	False
(filmRef)15457	True	BBC Alba	25	False	False
(filmRef)15458	True	Radio times	52	False	True
(filmRef)15459	True	Radio times	45	False	False
(filmRef)1546	False		56	True	False
(filmRef)15460	True	BBC Alba	30	False	False
(filmRef)15461	True	BBC Alba	30	False	False
(filmRef)15462	True	BBC Alba	173	True	False
(filmRef)15463	True	BBC Alba	149	True	False
(filmRef)15464	True	Radio Times	25	False	False
(filmRef)15465	True	BBC Alba	123	True	False
(filmRef)15466	True	BBC Alba	25	False	False
(filmRef)15467	True	BBC Alba	25	False	False
(filmRef)15468	True	BBC Alba	25	False	False
(filmRef)15469	False		16	False	False
(filmRef)1547	False		290	True	False
(filmRef)15470	False		27	False	False
(filmRef)15471	False		16	False	False
(filmRef)15472	False		16	False	False
(filmRef)15473	False		16	False	False
(filmRef)15474	False		16	False	False
(filmRef)15475	True	BBC Alba	17	False	False
(filmRef)15476	True	BBC Alba	17	False	False
(filmRef)15477	False		10	False	False
(filmRef)15478	False		10	False	False
(filmRef)15479	False		18	False	False
(filmRef)1548	False		372	True	False
(filmRef)15480	False		25	False	False
(filmRef)15481	False		25	False	False
(filmRef)15482	False		19	False	False
(filmRef)15483	False		20	False	False
(filmRef)15484	False		25	False	False
(filmRef)15485	True	BBC Alba	34	False	False
(filmRef)15486	True	BBC Alba	35	False	False
(filmRef)15487	True	BBC Alba	31	False	False
(filmRef)15488	True	BBC Alba	32	False	False
(filmRef)15489	True	BBC Alba	33	False	False
(filmRef)1549	False		198	True	False
(filmRef)15490	True	BBC Alba	31	False	False
(filmRef)15491	False		16	False	False
(filmRef)15492	False		15	False	False
(filmRef)15493	False		12	False	False
(filmRef)15494	False		16	False	False
(filmRef)15495	False		16	False	False
(filmRef)15496	False		13	False	False
(filmRef)15497	True	BBC Alba	206	True	False
(filmRef)15498	True	BBC Alba	94	True	False
(filmRef)15499	True	BBC Alba	134	True	False
(filmRef)1550	False		25	True	False
(filmRef)15500	True	BBC Alba	135	True	False
(filmRef)15501	True	BBC Alba	41	False	False
(filmRef)15502	True	BBC Alba	47	False	False
(filmRef)15503	True	BBC Alba	50	False	True
(filmRef)15504	True	BBC Alba	41	False	False
(filmRef)15505	True	BBC Alba	43	False	False
(filmRef)15506	True	BBC Alba	49	False	False
(filmRef)15507	True	BBC Alba	29	False	False
(filmRef)15508	True	BBC Alba	60	False	True
(filmRef)15509	True	BBC Alba	59	False	True
(filmRef)15510	True	BBC Alba	50	False	True
(filmRef)15511	False		12	False	False
(filmRef)15512	False		14	False	False
(filmRef)15513	False		14	False	False
(filmRef)15514	False		14	False	False
(filmRef)15515	False		14	False	False
(filmRef)15516	False		14	False	False
(filmRef)15517	False		14	False	False
(filmRef)15518	False		31	False	False
(filmRef)15519	False		29	False	False
(filmRef)1552	False		158	True	False
(filmRef)15520	False		26	False	False
(filmRef)15521	True	BBC Alba	31	False	False
(filmRef)15522	False		21	False	False
(filmRef)15523	False		22	False	False
(filmRef)15524	False		21	False	False
(filmRef)15525	False		23	False	False
(filmRef)15526	False		21	False	False
(filmRef)15527	False		27	False	False
(filmRef)15528	False		27	False	False
(filmRef)15529	False		27	False	False
(filmRef)1553	False		117	True	False
(filmRef)15530	False		27	False	False
(filmRef)15531	False		28	False	False
(filmRef)15532	False		28	False	False
(filmRef)15533	False		36	False	False
(filmRef)15534	False		41	False	False
(filmRef)15535	False		21	False	False
(filmRef)15536	False		20	False	False
(filmRef)15537	True	BBC Alba	43	False	False
(filmRef)15538	False		17	False	False
(filmRef)15539	False		17	False	False
(filmRef)15540	False		17	False	False
(filmRef)15541	False		17	False	False
(filmRef)15542	False		17	False	False
(filmRef)15543	False		17	False	False
(filmRef)15544	False		13	False	False
(filmRef)15545	False		23	False	False
(filmRef)15546	False		10	False	False
(filmRef)15547	True	Radio Times	24	False	False
(filmRef)15548	True	Radio Times	28	False	False
(filmRef)15549	True	Radio Times	34	False	False
(filmRef)1555	False		270	True	False
(filmRef)15550	False		17	False	False
(filmRef)15551	False		18	False	False
(filmRef)15552	False		18	False	False
(filmRef)15553	True	Radio times	39	False	False
(filmRef)15554	True	BBC Alba	206	True	False
(filmRef)15555	False		2	False	False
(filmRef)15556	True	Radio times	57	False	True
(filmRef)15557	True	Radio times	60	False	True
(filmRef)15558	False		2	False	False
(filmRef)15559	True	BBC Alba	326	True	False
(filmRef)1556	False		16	True	False
(filmRef)15560	True	BBC Alba	117	True	False
(filmRef)15561	True	Radio times	63	False	True
(filmRef)15562	True	Radio Times	50	False	True
(filmRef)15563	False		21	False	False
(filmRef)15564	False		15	False	False
(filmRef)15565	True	BBC Alba	135	True	False
(filmRef)15566	False		15	False	False
(filmRef)15567	False		13	False	False
(filmRef)15568	False		14	False	False
(filmRef)15569	False		17	False	False
(filmRef)1557	False		178	True	False
(filmRef)15570	False		14	False	False
(filmRef)15571	True	BBC Alba	38	False	False
(filmRef)15572	True	BBC Alba	39	False	False
(filmRef)15573	True	Radio times	50	False	True
(filmRef)15574	False		35	False	False
(filmRef)15575	False		27	False	False
(filmRef)15576	True	Radio times	58	False	True
(filmRef)15577	False		33	False	False
(filmRef)15578	False		121	True	False
(filmRef)15579	False		117	True	False
(filmRef)1558	False		10	True	False
(filmRef)15580	False		47	False	False
(filmRef)15581	False		27	False	False
(filmRef)15582	False		25	False	False
(filmRef)15583	False		41	False	False
(filmRef)15584	False		41	False	False
(filmRef)15585	True	Radio times	42	False	False
(filmRef)15586	True	Radio times	57	False	True
(filmRef)15587	True	Radio times	60	False	True
(filmRef)15588	False		32	False	False
(filmRef)15589	True	Radio Times	27	False	False
(filmRef)1559	False		7	True	False
(filmRef)15590	True	Radio Times	34	False	False
(filmRef)15591	False		15	False	False
(filmRef)15592	True	BBC Alba	34	False	False
(filmRef)15593	True	Radio times	54	False	True
(filmRef)15594	True	Radio times	41	False	False
(filmRef)15595	False		70	True	False
(filmRef)15596	True	BBC Alba	29	False	False
(filmRef)15597	True	BBC Alba	29	False	False
(filmRef)15598	True	BBC Alba	29	False	False
(filmRef)15599	True	BBC Alba	29	False	False
(filmRef)1560	False		482	True	False
(filmRef)15600	True	BBC Alba	30	False	False
(filmRef)15601	True	BBC Alba	29	False	False
(filmRef)15602	True	BBC Alba	29	False	False
(filmRef)15603	True	BBC Alba	29	False	False
(filmRef)15604	True	BBC Alba	29	False	False
(filmRef)15605	True	BBC Alba	30	False	False
(filmRef)15606	True	BBC Alba	29	False	False
(filmRef)15607	True	BBC Alba	30	False	False
(filmRef)15608	True	BBC Alba	29	False	False
(filmRef)15609	True	Radio times	71	False	True
(filmRef)15610	True	Radio times	65	False	True
(filmRef)15611	True	Radio times	70	False	True
(filmRef)15612	True	BBC Alba	25	False	False
(filmRef)15613	True	BBC Alba	25	False	False
(filmRef)15614	True	BBC Alba	25	False	False
(filmRef)15615	True	BBC Alba	25	False	False
(filmRef)15616	True	BBC Alba	25	False	False
(filmRef)15617	True	BBC Alba	25	False	False
(filmRef)15618	True	BBC Alba	25	False	False
(filmRef)15619	True	BBC Alba	25	False	False
(filmRef)1562	False		110	True	False
(filmRef)15620	True	BBC Alba	25	False	False
(filmRef)15621	True	BBC Alba	25	False	False
(filmRef)15622	True	BBC Alba	25	False	False
(filmRef)15623	True	BBC Alba	25	False	False
(filmRef)15624	True	BBC Alba	25	False	False
(filmRef)15625	True	BBC Alba	25	False	False
(filmRef)15626	True	BBC Alba	31	False	False
(filmRef)15627	True	BBC Alba	31	False	False
(filmRef)15628	True	BBC Alba	50	False	True
(filmRef)15629	True	BBC Alba	31	False	False
(filmRef)1563	False		113	True	False
(filmRef)15630	True	BBC Alba	31	False	False
(filmRef)15631	True	BBC Alba	31	False	False
(filmRef)15632	True	BBC Alba	31	False	False
(filmRef)15633	True	BBC Alba	32	False	False
(filmRef)15634	True	BBC Alba	31	False	False
(filmRef)15635	True	BBC Alba	31	False	False
(filmRef)15636	True	BBC Alba	31	False	False
(filmRef)15637	True	BBC Alba	31	False	False
(filmRef)15638	True	Radio times	43	False	False
(filmRef)15639	True	Radio times	54	False	True
(filmRef)1564	False		399	True	False
(filmRef)15640	True	Radio times	64	False	True
(filmRef)15641	False		14	False	False
(filmRef)15642	False		14	False	False
(filmRef)15643	False		14	False	False
(filmRef)15644	False		14	False	False
(filmRef)15645	False		14	False	False
(filmRef)15646	False		14	False	False
(filmRef)15647	True	Radio times	61	False	True
(filmRef)15648	False		26	False	False
(filmRef)15649	True	BBC Alba	31	False	False
(filmRef)1565	False		18	True	False
(filmRef)15650	True	Radio times	55	False	True
(filmRef)15651	False		16	False	False
(filmRef)15652	False		16	False	False
(filmRef)15653	False		16	False	False
(filmRef)15654	False		32	False	False
(filmRef)15655	False		32	False	False
(filmRef)15656	False		10	False	False
(filmRef)15657	True	BBC Alba	29	False	False
(filmRef)15658	True	BBC Alba	54	False	True
(filmRef)15659	True	Radio times	64	False	True
(filmRef)1566	False		73	True	False
(filmRef)15660	True	BBC Alba	38	False	False
(filmRef)15661	True	Radio times	53	False	True
(filmRef)15662	True	Radio times	58	False	True
(filmRef)15663	True	BBC Alba	153	True	False
(filmRef)15664	True	BBC Alba	73	True	False
(filmRef)15665	False		128	True	False
(filmRef)15666	False		105	True	False
(filmRef)15667	False		10	False	False
(filmRef)15668	False		10	False	False
(filmRef)15669	False		10	False	False
(filmRef)1567	False		63	True	False
(filmRef)15670	False		10	False	False
(filmRef)15671	True	Radio times	31	False	False
(filmRef)15672	True	Radio times	31	False	False
(filmRef)15673	False		105	True	False
(filmRef)15674	False		15	False	False
(filmRef)15675	False		15	False	False
(filmRef)15676	True	BBC Alba	73	True	False
(filmRef)15677	False		128	True	False
(filmRef)15678	True	Radio times	60	False	True
(filmRef)15679	True	Radio times	65	False	True
(filmRef)1568	False		63	True	False
(filmRef)15680	True	Radio times	47	False	False
(filmRef)15681	False		15	False	False
(filmRef)15682	False		39	False	False
(filmRef)15683	True	Radio times	62	False	True
(filmRef)15684	True	Radio times	50	False	True
(filmRef)15685	True	BBC Alba	43	False	False
(filmRef)15686	True	BBC Alba	44	False	False
(filmRef)15687	True	Radio times	56	False	True
(filmRef)15688	True	Radio Times	23	False	False
(filmRef)1569	False		73	True	False
(filmRef)15690	False		15	False	False
(filmRef)15691	False		15	False	False
(filmRef)15692	False		15	False	False
(filmRef)15693	False		15	False	False
(filmRef)15694	True	BBC Alba	73	True	False
(filmRef)15695	False		10	False	False
(filmRef)15696	False		105	True	False
(filmRef)15697	False		10	False	False
(filmRef)15698	False		10	False	False
(filmRef)15699	False		11	False	False
(filmRef)1570	False		506	True	False
(filmRef)15700	False		11	False	False
(filmRef)15701	False		11	False	False
(filmRef)15702	False		11	False	False
(filmRef)15703	False		10	False	False
(filmRef)15704	False		10	False	False
(filmRef)15705	False		14	False	False
(filmRef)15706	False		14	False	False
(filmRef)15707	True	BBC Alba	28	False	False
(filmRef)15708	True	BBC Alba	25	False	False
(filmRef)15709	True	BBC Alba	25	False	False
(filmRef)1571	False		258	True	False
(filmRef)15710	True	BBC Alba	25	False	False
(filmRef)15711	True	BBC Alba	25	False	False
(filmRef)15712	True	BBC Alba	25	False	False
(filmRef)15713	True	BBC Alba	25	False	False
(filmRef)15714	True	BBC Alba	25	False	False
(filmRef)15715	True	BBC Alba	25	False	False
(filmRef)15716	True	BBC Alba	25	False	False
(filmRef)15717	True	BBC Alba	25	False	False
(filmRef)15718	True	BBC Alba	25	False	False
(filmRef)15719	True	BBC Alba	25	False	False
(filmRef)1572	False		338	True	False
(filmRef)15720	True	BBC Alba	25	False	False
(filmRef)15721	True	BBC Alba	25	False	False
(filmRef)15722	True	BBC Alba	25	False	False
(filmRef)15723	True	BBC Alba	25	False	False
(filmRef)15724	True	BBC Alba	25	False	False
(filmRef)15725	True	BBC Alba	140	True	False
(filmRef)15726	True	BBC Alba	173	True	False
(filmRef)15727	True	BBC Alba	228	True	False
(filmRef)15728	True	Radio Times	34	False	False
(filmRef)15729	False		38	False	False
(filmRef)1573	False		295	True	False
(filmRef)15730	False		28	False	False
(filmRef)15731	False		14	False	False
(filmRef)15732	False		13	False	False
(filmRef)15733	False		14	False	False
(filmRef)15734	False		12	False	False
(filmRef)15735	True	Radio times	67	False	True
(filmRef)15736	True	Radio times	63	False	True
(filmRef)15737	False		18	False	False
(filmRef)15738	False		18	False	False
(filmRef)15739	True	Radio times	50	False	True
(filmRef)15740	True	BBC Alba	36	False	False
(filmRef)15741	True	BBC Alba	37	False	False
(filmRef)15742	True	BBC Alba	36	False	False
(filmRef)15743	True	BBC Alba	36	False	False
(filmRef)15744	True	BBC Alba	42	False	False
(filmRef)15745	True	BBC Alba	39	False	False
(filmRef)15746	False		18	False	False
(filmRef)15747	False		18	False	False
(filmRef)15748	False		27	False	False
(filmRef)15749	False		18	False	False
(filmRef)1575	False		337	True	False
(filmRef)15750	False		13	False	False
(filmRef)15751	False		15	False	False
(filmRef)15752	False		26	False	False
(filmRef)15753	True	Radio times	70	False	True
(filmRef)15754	True	Radio times	67	False	True
(filmRef)15755	True	Radio times	67	False	True
(filmRef)15756	True	BBC Alba	25	False	False
(filmRef)15757	False		15	False	False
(filmRef)15758	False		15	False	False
(filmRef)15759	False		15	False	False
(filmRef)1576	False		35	True	False
(filmRef)15760	False		15	False	False
(filmRef)15761	False		15	False	False
(filmRef)15762	False		15	False	False
(filmRef)15763	False		15	False	False
(filmRef)15764	False		15	False	False
(filmRef)15765	True	BBC Alba	37	False	False
(filmRef)15766	True	Radio times	68	False	True
(filmRef)15767	True	Radio times	41	False	False
